"Spp","Long","Lat"
"Caiman yacare",-56.375563,-16.51411
"Caiman yacare",-57.163328,-28.560405
"Caiman yacare",-65.405761,-13.242088
"Caiman yacare",-58.009379,-28.011261
"Caiman yacare",-56.807881,-16.811788
"Caiman yacare",-56.635736,-20.0375
"Caiman yacare",-57.127593,-28.632028
"Caiman yacare",-57.171628,-28.569527
"Caiman yacare",-56.878152,-27.868596
"Caiman yacare",-56.686834,-28.093325
"Caiman yacare",-56.685504,-28.094347
"Caiman yacare",-57.432597,-17.655786
"Caiman yacare",-65.320102,-13.300295
"Caiman yacare",-57.987401,-29.217549
"Caiman yacare",-58.951676,-27.435852
"Caiman yacare",-56.670574,-17.337202
"Caiman yacare",-57.183488,-28.532201
"Caiman yacare",-59.249357,-28.498951
"Caiman yacare",-57.183391,-28.532276
"Caiman yacare",-57.433713,-28.12678
"Caiman yacare",-56.446981,-21.380265
"Caiman yacare",-56.623447,-16.377737
"Caiman yacare",-58.703081,-27.071933
"Caiman yacare",-57.372255,-28.326009
"Caiman yacare",-58.972052,-27.45318
"Caiman yacare",-57.19536,-28.545786
"Caiman yacare",-56.60482,-20.093997
"Caiman yacare",-56.670025,-16.426742
"Caiman yacare",-57.434643,-28.128196
"Caiman yacare",-56.685059,-21.089875
"Caiman yacare",-57.198496,-28.547494
"Caiman yacare",-58.972104,-27.453396
"Caiman yacare",-57.354395,-19.861004
"Caiman yacare",-59.183958,-28.511204
"Caiman yacare",-56.857495,-16.748271
"Caiman yacare",-59.145855,-28.517645
"Caiman yacare",-57.494733,-18.023884
"Caiman yacare",-56.906435,-17.260099
"Caiman yacare",-59.226307,-28.505795
"Caiman yacare",-59.226358,-28.505755
"Caiman yacare",-57.819275,-28.428543
"Caiman yacare",-57.075787,-19.447458
"Caiman yacare",-59.145852,-28.517638
"Caiman yacare",-59.226288,-28.505805
"Caiman yacare",-56.73997,-16.611353
"Caiman yacare",-57.434646,-28.128188
"Caiman yacare",-57.205086,-27.699059
"Caiman yacare",-57.205043,-27.699249
"Caiman yacare",-59.145855,-28.517643
"Caiman yacare",-59.145847,-28.517637
"Caiman yacare",-58.140986,-25.072246
"Caiman yacare",-57.569633,-25.251858
"Caiman yacare",-57.569637,-25.251778
"Caiman yacare",-55.863145,-16.345322
"Caiman yacare",-56.620175,-16.377767
"Caiman yacare",-57.167612,-28.520361
"Caiman yacare",-55.96487,-20.095665
"Caiman yacare",-58.972108,-27.453184
"Caiman yacare",-56.726654,-16.599809
"Caiman yacare",-57.202638,-28.532018
"Caiman yacare",-57.202981,-28.527305
"Caiman yacare",-57.203325,-28.530623
"Caiman yacare",-58.57589,-26.979103
"Caiman yacare",-57.079512,-19.440669
"Caiman yacare",-57.749746,-27.749162
"Caiman yacare",-56.711063,-16.514752
"Caiman yacare",-56.711705,-16.511738
"Caiman yacare",-56.788567,-16.593007
"Caiman yacare",-56.759149,-27.725707
"Caiman yacare",-57.069032,-16.989511
"Caiman yacare",-56.605084,-20.0945
"Caiman yacare",-57.243951,-28.306508
"Caiman yacare",-57.186456,-28.537896
"Caiman yacare",-56.642732,-16.342257
"Caiman yacare",-57.201951,-28.538616
"Caiman yacare",-57.031443,-28.37752
"Caiman yacare",-56.998731,-28.350611
"Caiman yacare",-56.437619,-21.165143
"Caiman yacare",-57.995728,-25.813383
"Caiman yacare",-56.636435,-28.09998
"Caiman yacare",-56.661821,-16.404605
"Caiman yacare",-56.635419,-20.109131
"Caiman yacare",-56.734543,-17.311698
"Caiman yacare",-56.774853,-17.36461
"Caiman yacare",-56.675722,-20.390807
"Caiman yacare",-57.527061,-28.152426
"Caiman yacare",-56.669863,-16.406855
"Caiman yacare",-57.186494,-27.711402
"Caiman yacare",-56.62133,-18.987933
"Caiman yacare",-57.013542,-19.582308
"Caiman yacare",-57.184281,-28.530422
"Caiman yacare",-59.260007,-28.506036
"Caiman yacare",-56.604113,-20.093407
"Caiman yacare",-56.671112,-16.425764
"Caiman yacare",-58.864387,-27.639935
"Caiman yacare",-56.670393,-16.408238
"Caiman yacare",-66.100094,-13.761105
"Caiman yacare",-66.101285,-13.76048
"Caiman yacare",-56.957305,-19.493796
"Caiman yacare",-58.933411,-27.4823
"Caiman yacare",-57.203863,-28.513978
"Caiman yacare",-57.038187,-19.562139
"Caiman yacare",-57.333333,-28.416667
"Caiman yacare",-57.32945,-28.42914
"Caiman yacare",-57.178764,-28.53992
"Caiman yacare",-56.668966,-16.428094
"Caiman yacare",-55.787847,-19.25935
"Caiman yacare",-56.667061,-17.214287
"Caiman yacare",-56.673948,-16.507611
"Caiman yacare",-58.174994,-26.217687
"Caiman yacare",-57.183998,-28.589454
"Caiman yacare",-56.818979,-17.030081
"Caiman yacare",-56.742561,-16.499684
"Caiman yacare",-58.514038,-23.43145
"Caiman yacare",-56.830259,-16.749106
"Caiman yacare",-56.60692,-16.413988
"Caiman yacare",-57.716288,-28.25138
"Caiman yacare",-56.638629,-16.257514
"Caiman yacare",-59.006497,-26.705669
"Caiman yacare",-57.205466,-28.53682
"Caiman yacare",-58.130693,-25.170603
"Caiman yacare",-57.172154,-28.554933
"Caiman yacare",-57.132481,-28.509062
"Caiman yacare",-58.632488,-27.303191
"Caiman yacare",-56.871794,-27.848473
"Caiman yacare",-56.620042,-16.37652
"Caiman yacare",-56.614125,-16.380732
"Caiman yacare",-56.670034,-16.426134
"Caiman yacare",-56.749531,-16.511907
"Caiman yacare",-57.203702,-28.536863
"Caiman yacare",-65.04521,-12.820989
"Caiman yacare",-57.186564,-28.572967
"Caiman yacare",-56.958964,-19.49149
"Caiman yacare",-58.025172,-28.014216
"Caiman yacare",-59.618393,-26.79322
"Caiman yacare",-57.20506,-28.536602
"Caiman yacare",-63.06957,-17.766486
"Caiman yacare",-57.203748,-28.512746
"Caiman yacare",-57.177946,-28.533022
"Caiman yacare",-57.149197,-27.736275
"Caiman yacare",-55.216667,-19.75
"Caiman yacare",-56.620833,-16.378611
"Caiman yacare",-56.62038,-16.377092
"Caiman yacare",-56.837846,-16.733619
"Caiman yacare",-56.626599,-16.266471
"Caiman yacare",-56.71195,-20.096775
"Caiman yacare",-56.624766,-20.075108
"Caiman yacare",-55.968919,-20.094183
"Caiman yacare",-56.37737,-16.516066
"Caiman yacare",-57.175147,-28.533612
"Caiman yacare",-56.592468,-21.06241
"Caiman yacare",-56.745334,-16.503078
"Caiman yacare",-56.253643,-19.927973
"Caiman yacare",-57.186383,-28.538142
"Caiman yacare",-66.0999,-11.029513
"Caiman yacare",-57.19553,-28.54507
"Caiman yacare",-57.195412,-28.545751
"Caiman yacare",-57.195346,-28.545909
"Caiman yacare",-57.195715,-28.545624
"Caiman yacare",-56.749057,-16.516733
"Caiman yacare",-56.670135,-16.424026
"Caiman yacare",-56.685814,-17.275534
"Caiman yacare",-56.749157,-16.512047
"Caiman yacare",-56.749305,-16.511792
"Caiman yacare",-56.604771,-16.405695
"Caiman yacare",-56.749161,-16.512045
"Caiman yacare",-56.644139,-17.224245
"Caiman yacare",-56.624542,-16.37665
"Caiman yacare",-56.886263,-16.953695
"Caiman yacare",-56.748661,-16.519529
"Caiman yacare",-56.685749,-17.275427
"Caiman yacare",-56.756165,-16.52729
"Caiman yacare",-56.669796,-16.433123
"Caiman yacare",-56.670195,-16.421397
"Caiman yacare",-56.620102,-16.376721
"Caiman yacare",-56.686822,-17.276562
"Caiman yacare",-56.62018,-16.377773
"Caiman yacare",-58.2088,-25.1286
"Caiman yacare",-56.749613,-16.510783
"Caiman yacare",-56.749178,-16.511985
"Caiman yacare",-56.67008,-16.425378
"Caiman yacare",-56.749262,-16.511768
"Caiman yacare",-57.1954,-28.5462
"Caiman yacare",-56.659558,-17.23459
"Caiman yacare",-56.608447,-16.418586
"Caiman yacare",-56.631632,-16.370856
"Caiman yacare",-56.670215,-16.422128
"Caiman yacare",-56.620557,-16.377522
"Caiman yacare",-56.674361,-16.504669
"Caiman yacare",-56.670208,-16.421233
"Caiman yacare",-56.601025,-16.427101
"Caiman yacare",-56.669865,-16.430418
"Caiman yacare",-56.644722,-16.347172
"Caiman yacare",-56.62722,-16.374403
"Caiman yacare",-56.622726,-16.379663
"Caiman yacare",-56.652742,-17.241627
"Caiman yacare",-56.670143,-16.422938
"Caiman yacare",-56.669907,-16.406733
"Caiman yacare",-56.778844,-17.344801
"Caiman yacare",-66.105385,-11.133824
"Caiman yacare",-55.964844,-20.096361
"Caiman yacare",-57.105819,-14.837579
"Caiman yacare",-56.688633,-16.531125
"Caiman yacare",-57.383413,-17.716585
"Caiman yacare",-56.768543,-16.623161
"Caiman yacare",-56.873339,-16.75147
"Caiman yacare",-56.729005,-16.60026
"Caiman yacare",-56.869694,-27.852786
"Caiman yacare",-57.203395,-28.500086
"Caiman yacare",-56.657987,-16.383632
"Caiman yacare",-56.668236,-16.403237
"Caiman yacare",-56.150617,-19.577837
"Caiman yacare",-66.098564,-13.771871
"Caiman yacare",-56.150333,-19.583902
"Caiman yacare",-56.666667,-16.35
"Caiman yacare",-66.100002,-11.029951
"Caiman yacare",-56.492892,-21.128627
"Caiman yacare",-57.153056,-28.499722
"Caiman yacare",-56.748971,-16.516644
"Caiman yacare",-56.748946,-16.516708
"Caiman yacare",-57.215699,-28.566844
"Caiman yacare",-56.748098,-16.499907
"Caiman yacare",-56.615295,-20.085921
"Caiman yacare",-66.290653,-13.558391
"Caiman yacare",-57.34314,-28.343065
"Caiman yacare",-55.965965,-20.095758
"Caiman yacare",-56.406175,-16.545869
"Caiman yacare",-56.709709,-17.287934
"Caiman yacare",-56.648097,-17.23992
"Caiman yacare",-57.477924,-17.676733
"Caiman yacare",-56.966667,-17.63321
"Caiman yacare",-56.699063,-28.088641
"Caiman yacare",-57.416091,-28.60947
"Caiman yacare",-57.174154,-28.533623
"Caiman yacare",-57.18668,-28.538369
"Caiman yacare",-58.843375,-27.46213
"Caiman yacare",-57.195386,-28.543439
"Caiman yacare",-56.796909,-17.420552
"Caiman yacare",-58.647064,-27.435755
"Caiman yacare",-58.487573,-16.355661
"Caiman yacare",-59.145648,-28.517468
"Caiman yacare",-59.158566,-28.519913
"Caiman yacare",-56.963612,-27.918784
"Caiman yacare",-57.194837,-28.545411
"Caiman yacare",-57.195287,-28.546128
"Caiman yacare",-57.020666,-19.564763
"Caiman yacare",-56.773455,-17.363426
"Caiman yacare",-57.173883,-28.497708
"Caiman yacare",-57.154999,-28.465341
"Caiman yacare",-57.183191,-28.512914
"Caiman yacare",-57.199642,-27.706121
"Caiman yacare",-57.211774,-28.5364
"Caiman yacare",-56.020203,-20.074154
"Caiman yacare",-56.74281,-16.642967
"Caiman yacare",-56.850926,-16.705562
"Caiman yacare",-56.871767,-16.746433
"Caiman yacare",-56.748935,-16.512235
"Caiman yacare",-56.680746,-16.432907
"Caiman yacare",-56.746308,-16.503413
"Caiman yacare",-56.749277,-16.512167
"Caiman yacare",-57.214598,-28.461905
"Caiman yacare",-57.198119,-28.40877
"Caiman yacare",-57.208115,-28.53869
"Caiman yacare",-56.748927,-16.512277
"Caiman yacare",-56.740605,-16.502765
"Caiman yacare",-57.26953,-28.355609
"Caiman yacare",-57.214598,-28.34594
"Caiman yacare",-56.74039,-16.502725
"Caiman yacare",-56.682676,-16.43657
"Caiman yacare",-56.748987,-16.512125
"Caiman yacare",-57.195033,-28.545991
"Caiman yacare",-56.625161,-16.275771
"Caiman yacare",-57.174225,-28.53552
"Caiman yacare",-59.07256,-28.35166
"Caiman yacare",-57.188337,-28.520071
"Caiman yacare",-56.749029,-16.516533
"Caiman yacare",-57.203906,-28.536465
"Caiman yacare",-57.207033,-28.54571
"Caiman yacare",-57.170365,-28.56288
"Caiman yacare",-57.215998,-28.550236
"Caiman yacare",-57.173458,-28.54175
"Caiman yacare",-57.204676,-28.545496
"Caiman yacare",-57.173443,-28.541843
"Caiman yacare",-57.170146,-28.564055
"Caiman yacare",-57.170123,-28.56408
"Caiman yacare",-57.437455,-28.147406
"Caiman yacare",-56.86116,-17.055687
"Caiman yacare",-57.185946,-28.538425
"Caiman yacare",-56.88652,-27.968068
"Caiman yacare",-56.876564,-16.756879
"Caiman yacare",-56.65879,-17.244938
"Caiman yacare",-56.749255,-16.498408
"Caiman yacare",-57.566423,-18.809374
"Caiman yacare",-56.597324,-27.570612
"Caiman yacare",-57.47406,-19.023325
"Caiman yacare",-56.621391,-16.377251
"Caiman yacare",-56.670379,-16.417601
"Caiman yacare",-58.613046,-24.936341
"Caiman yacare",-56.657181,-17.273285
"Caiman yacare",-56.751165,-17.352158
"Caiman yacare",-56.621475,-16.378821
"Caiman yacare",-66.09848,-13.762331
"Caiman yacare",-56.616915,-20.091103
"Caiman yacare",-56.669992,-16.425862
"Caiman yacare",-56.663818,-16.434555
"Caiman yacare",-57.193584,-28.411911
"Caiman yacare",-56.628242,-16.310021
"Caiman yacare",-56.987983,-19.717553
"Caiman yacare",-56.397491,-16.571207
"Caiman yacare",-55.963997,-20.096483
"Caiman yacare",-57.172717,-28.53494
"Caiman yacare",-56.7491,-16.516636
"Caiman yacare",-56.745173,-16.502381
"Caiman yacare",-56.749008,-16.516214
"Caiman yacare",-57.868881,-28.713131
"Caiman yacare",-57.178875,-28.580905
"Caiman yacare",-58.10927,-28.03626
"Caiman yacare",-58.0792,-28.0035
"Caiman yacare",-58.019,-28.033
"Caiman yacare",-58.0817,-28.0517
"Caiman yacare",-58.055,-28.016
"Caiman yacare",-56.766528,-17.360208
"Caiman yacare",-56.341095,-16.489406
"Caiman yacare",-57.174259,-28.535967
"Caiman yacare",-57.858095,-28.681721
"Caiman yacare",-58.10148,-27.922366
"Caiman yacare",-56.655579,-16.382477
"Caiman yacare",-56.38916,-16.532851
"Caiman yacare",-56.3974,-16.575391
"Caiman yacare",-57.189672,-28.535298
"Caiman yacare",-56.632358,-17.333345
"Caiman yacare",-57.154882,-28.482344
"Caiman yacare",-57.169211,-28.518232
"Caiman yacare",-56.39684,-16.572702
"Caiman yacare",-55.963908,-20.096493
"Caiman yacare",-55.963961,-20.096481
"Caiman yacare",-56.745163,-16.502688
"Caiman yacare",-55.963978,-20.096474
"Caiman yacare",-57.160854,-28.538303
"Caiman yacare",-58.89049,-28.094195
"Caiman yacare",-57.073975,-28.519383
"Caiman yacare",-57.17749,-28.533112
"Caiman yacare",-56.927793,-17.643279
"Caiman yacare",-57.421369,-23.427362
"Caiman yacare",-56.648848,-18.989866
"Caiman yacare",-57.15971,-28.520859
"Caiman yacare",-57.65155,-19.008169
"Caiman yacare",-58.678409,-27.308414
"Caiman yacare",-57.204764,-28.53726
"Caiman yacare",-57.172506,-28.540843
"Caiman yacare",-56.711535,-16.511874
"Caiman yacare",-54.936581,-26.921485
"Caiman yacare",-57.199516,-28.545595
"Caiman yacare",-57.183151,-28.541549
"Caiman yacare",-57.183754,-28.515389
"Caiman yacare",-57.100833,-28.489167
"Caiman yacare",-56.71812,-28.058186
"Caiman yacare",-57.272518,-27.679614
"Caiman yacare",-58.797716,-26.875361
"Caiman yacare",-57.947701,-22.206363
"Caiman yacare",-57.177457,-28.494531
"Caiman yacare",-57.169159,-28.546435
"Caiman yacare",-57.204267,-28.536654
"Caiman yacare",-57.195483,-28.546118
"Caiman yacare",-57.207028,-28.545724
"Caiman yacare",-57.173439,-28.541768
"Caiman yacare",-57.170361,-28.5629
"Caiman yacare",-57.170357,-28.562919
"Caiman yacare",-57.170101,-28.564111
"Caiman yacare",-56.303332,-17.2749
"Caiman yacare",-56.516667,-20.2
"Caiman yacare",-56.777344,-17.493198
"Caiman yacare",-57.17,-28.54
"Caiman yacare",-56.799021,-27.801734
"Caiman yacare",-56.553146,-16.80305
"Caiman yacare",-63.063588,-17.777783
"Caiman yacare",-56.712699,-16.512216
"Caiman yacare",-56.608336,-16.41862
"Caiman yacare",-56.415,-19.611
"Caiman yacare",-56.962,-19.338
"Caiman yacare",-55.343,-19.129
"Caiman yacare",-55.647,-20.073
"Caiman yacare",-56.244,-19.576
"Caiman yacare",-56.955,-19.62
"Caiman yacare",-56.737862,-16.621471
"Caiman yacare",-56.666763,-16.409157
"Caiman yacare",-56.958061,-17.00042
"Caiman yacare",-56.767426,-17.354317
"Caiman yacare",-58.412056,-26.961456
"Caiman yacare",-56.721512,-17.308016
"Caiman yacare",-56.621292,-16.378824
"Caiman yacare",-56.773609,-17.364155
"Caiman yacare",-56.553558,-16.07555
"Caiman yacare",-55.91599,-20.227087
"Caiman yacare",-56.620828,-16.377942
"Caiman yacare",-66.596897,-13.474804
"Caiman yacare",-66.604492,-13.518155
"Caiman yacare",-66.616883,-13.560595
"Caiman yacare",-55.915837,-20.22611
"Caiman yacare",-57.99915,-26.84909
"Caiman yacare",-59.133068,-27.657082
"Caiman yacare",-57.204244,-28.537462
"Caiman yacare",-57.377654,-27.796106
"Caiman yacare",-57.205163,-28.528814
"Caiman yacare",-57.203402,-28.533125
"Caiman yacare",-57.02607,-19.247632
"Caiman yacare",-56.248536,-19.575336
"Caiman yacare",-56.869869,-16.755318
"Caiman yacare",-56.869708,-16.755328
"Caiman yacare",-56.871071,-16.755687
"Caiman yacare",-56.453822,-20.194599
"Caiman yacare",-57.3222,-19.5624
"Caiman yacare",-57.4291,-19.4935
"Caiman yacare",-56.23812,-19.955437
"Caiman yacare",-56.708708,-16.510547
"Caiman yacare",-56.347847,-19.37658
"Caiman yacare",-57.032433,-19.326803
"Caiman yacare",-56.721767,-16.550398
"Caiman yacare",-56.806802,-16.599636
"Caiman yacare",-56.643858,-17.22135
"Caiman yacare",-56.640436,-17.193911
"Caiman yacare",-55.954269,-20.070423
"Caiman yacare",-56.710976,-16.512218
"Caiman yacare",-56.067566,-19.599981
"Caiman yacare",-56.670158,-16.420588
"Caiman yacare",-57.187271,-28.5411
"Caiman yacare",-57.138519,-27.740238
"Caiman yacare",-56.791858,-17.422247
"Caiman yacare",-56.652722,-17.24141
"Caiman yacare",-56.670065,-16.426847
"Caiman yacare",-56.810917,-16.733032
"Caiman yacare",-56.614102,-16.382075
"Caiman yacare",-56.629762,-16.379903
"Caiman yacare",-56.812379,-19.841636
"Caiman yacare",-56.623495,-16.377858
"Caiman yacare",-57.19915,-28.530725
"Caiman yacare",-56.087017,-19.588499
"Caiman yacare",-56.118248,-19.601032
"Caiman yacare",-56.501312,-15.274249
"Caiman yacare",-58.915833,-26.471944
"Caiman yacare",-57.193108,-28.515461
"Caiman yacare",-55.371094,-19.911384
"Caiman yacare",-56.680167,-16.501471
"Caiman yacare",-56.696647,-16.521221
"Caiman yacare",-57.195854,-28.535973
"Caiman yacare",-57.184353,-28.535973
"Caiman yacare",-56.857604,-16.746949
"Caiman yacare",-57.20375,-25.069973
"Caiman yacare",-56.765739,-16.506704
"Caiman yacare",-56.9557,-19.496693
"Caiman yacare",-66.1653,-11.1431
"Caiman yacare",-57.965,-26.606
"Caiman yacare",-56.6944,-20.1319
"Caiman yacare",-56.837769,-16.746688
"Caiman yacare",-57.206519,-28.53733
"Caiman yacare",-63.069599,-17.767042
"Caiman yacare",-56.979933,-27.278013
"Caiman yacare",-57.858199,-15.842825
"Caiman yacare",-55.118532,-19.329256
"Caiman yacare",-56.366667,-20.233333
"Caiman yacare",-64.3,-13.38
"Caiman yacare",-57.694663,-15.97295
"Caiman yacare",-57.866667,-21.7
"Caiman yacare",-56.59124,-16.405918
"Caiman yacare",-55.75,-18.45
"Caiman yacare",-56.626944,-16.259722
"Caiman yacare",-64.5,-13.14
"Caiman yacare",-57.8,-16.333333
"Caiman yacare",-59.959621,-15.001985
"Caiman yacare",-57.65,-19.016667
"Caiman yacare",-55.964167,-16.197075
"Caiman yacare",-57.874524,-25.071788
"Caiman yacare",-57.643195,-15.876185
"Caiman yacare",-56.666667,-18.75
"Caiman yacare",-64.228325,-12.436541
"Caiman yacare",-56.393408,-20.237983
"Caiman yacare",-64.251766,-12.421277
"Caiman yacare",-57.934723,-26.748832
"Caiman yacare",-57.482805,-15.632917
"Caiman yacare",-55.8,-20.466667
"Caiman yacare",-61.116667,-16.083333
"Caiman yacare",-57.083333,-15.916667
"Caiman yacare",-65.359099,-11.253609
"Caiman yacare",-66.173628,-10.983291
"Caiman yacare",-56.738163,-24.072993
"Caiman yacare",-56.6667,-18.75
"Caiman yacare",-55.887499,-16.267375
"Caiman yacare",-65.014701,-14.274146
"Caiman yacare",-56.750172,-22.241231
"Caiman yacare",-56.570207,-22.205953
"Caiman yacare",-57.040329,-19.401192
"Caiman yacare",-56.515675,-20.983168
"Caiman yacare",-57.768444,-16.145306
"Caiman yacare",-57.748472,-16.118528
"Caiman yacare",-56.206055,-16.214675
"Caiman yacare",-57.172638,-28.553314
"Caiman yacare",-57.206497,-28.511539
